seccion_id,votante,cantidad,tipo,concepto,cantidad_str
16,Votantes,2643.0,5,VotoDuro,"2,643"
17,Votantes,1230.0,5,VotoDuro,"1,230"
18,Votantes,509.0,5,VotoDuro,509
19,Votantes,878.0,5,VotoDuro,878
20,Votantes,600.0,5,VotoDuro,600
21,Votantes,504.0,5,VotoDuro,504
22,Votantes,597.0,5,VotoDuro,597
23,Votantes,429.0,5,VotoDuro,429
24,Votantes,717.0,5,VotoDuro,717
25,Votantes,814.0,5,VotoDuro,814
26,Votantes,937.0,5,VotoDuro,937
27,Votantes,2327.0,5,VotoDuro,"2,327"
28,Votantes,1489.0,5,VotoDuro,"1,489"
29,Votantes,1816.0,5,VotoDuro,"1,816"
30,Votantes,1451.0,5,VotoDuro,"1,451"
31,Votantes,2134.0,5,VotoDuro,"2,134"
32,Votantes,637.0,5,VotoDuro,637
33,Votantes,1440.0,5,VotoDuro,"1,440"
34,Votantes,1581.0,5,VotoDuro,"1,581"
35,Votantes,3296.0,5,VotoDuro,"3,296"
36,Votantes,4082.0,5,VotoDuro,"4,082"
37,Votantes,1109.0,5,VotoDuro,"1,109"
38,Votantes,4191.0,5,VotoDuro,"4,191"
39,Votantes,1262.0,5,VotoDuro,"1,262"
40,Votantes,421.0,5,VotoDuro,421
41,Votantes,871.0,5,VotoDuro,871
42,Votantes,894.0,5,VotoDuro,894
43,Votantes,112.0,5,VotoDuro,112
44,Votantes,468.0,5,VotoDuro,468
45,Votantes,653.0,5,VotoDuro,653
46,Votantes,187.0,5,VotoDuro,187
47,Votantes,767.0,5,VotoDuro,767
48,Votantes,652.0,5,VotoDuro,652
49,Votantes,400.0,5,VotoDuro,400
50,Votantes,22396.0,5,VotoDuro,"22,396"
51,Votantes,1930.0,5,VotoDuro,"1,930"
52,Votantes,11550.0,5,VotoDuro,"11,550"
53,Votantes,5665.0,5,VotoDuro,"5,665"
54,Votantes,752.0,5,VotoDuro,752
55,Votantes,993.0,5,VotoDuro,993
56,Votantes,405.0,5,VotoDuro,405
57,Votantes,542.0,5,VotoDuro,542
58,Votantes,366.0,5,VotoDuro,366
59,Votantes,661.0,5,VotoDuro,661
60,Votantes,3611.0,5,VotoDuro,"3,611"
61,Votantes,18447.0,5,VotoDuro,"18,447"
62,Votantes,12879.0,5,VotoDuro,"12,879"
63,Votantes,24053.0,5,VotoDuro,"24,053"
64,Votantes,523.0,5,VotoDuro,523
65,Votantes,1004.0,5,VotoDuro,"1,004"
66,Votantes,643.0,5,VotoDuro,643
67,Votantes,1952.0,5,VotoDuro,"1,952"
68,Votantes,585.0,5,VotoDuro,585
69,Votantes,1457.0,5,VotoDuro,"1,457"
70,Votantes,14308.0,5,VotoDuro,"14,308"
71,Votantes,3364.0,5,VotoDuro,"3,364"
72,Votantes,547.0,5,VotoDuro,547
73,Votantes,598.0,5,VotoDuro,598
74,Votantes,1039.0,5,VotoDuro,"1,039"
75,Votantes,700.0,5,VotoDuro,700
76,Votantes,2316.0,5,VotoDuro,"2,316"
77,Votantes,6711.0,5,VotoDuro,"6,711"
78,Votantes,719.0,5,VotoDuro,719
79,Votantes,4504.0,5,VotoDuro,"4,504"
80,Votantes,11091.0,5,VotoDuro,"11,091"
81,Votantes,594.0,5,VotoDuro,594
82,Votantes,4009.0,5,VotoDuro,"4,009"
83,Votantes,2339.0,5,VotoDuro,"2,339"
84,Votantes,3599.0,5,VotoDuro,"3,599"
85,Votantes,1606.0,5,VotoDuro,"1,606"
86,Votantes,310.0,5,VotoDuro,310
87,Votantes,4074.0,5,VotoDuro,"4,074"
88,Votantes,115.0,5,VotoDuro,115
89,Votantes,4901.0,5,VotoDuro,"4,901"
90,Votantes,1002.0,5,VotoDuro,"1,002"
91,Votantes,845.0,5,VotoDuro,845
92,Votantes,12563.0,5,VotoDuro,"12,563"
93,Votantes,864.0,5,VotoDuro,864
94,Votantes,751.0,5,VotoDuro,751
95,Votantes,651.0,5,VotoDuro,651
96,Votantes,1092.0,5,VotoDuro,"1,092"
97,Votantes,482.0,5,VotoDuro,482
98,Votantes,773.0,5,VotoDuro,773
99,Votantes,1440.0,5,VotoDuro,"1,440"
100,Votantes,532.0,5,VotoDuro,532
101,Votantes,1013.0,5,VotoDuro,"1,013"
102,Votantes,526.0,5,VotoDuro,526
103,Votantes,885.0,5,VotoDuro,885
104,Votantes,380.0,5,VotoDuro,380
105,Votantes,3763.0,5,VotoDuro,"3,763"
106,Votantes,16035.0,5,VotoDuro,"16,035"
107,Votantes,3537.0,5,VotoDuro,"3,537"
108,Votantes,1678.0,5,VotoDuro,"1,678"
109,Votantes,1289.0,5,VotoDuro,"1,289"
110,Votantes,423.0,5,VotoDuro,423
111,Votantes,4817.0,5,VotoDuro,"4,817"
112,Votantes,336.0,5,VotoDuro,336
113,Votantes,6415.0,5,VotoDuro,"6,415"
114,Votantes,606.0,5,VotoDuro,606
115,Votantes,1656.0,5,VotoDuro,"1,656"
116,Votantes,72.0,5,VotoDuro,72
117,Votantes,2198.0,5,VotoDuro,"2,198"
118,Votantes,10296.0,5,VotoDuro,"10,296"
119,Votantes,2903.0,5,VotoDuro,"2,903"
120,Votantes,381.0,5,VotoDuro,381
121,Votantes,1434.0,5,VotoDuro,"1,434"
122,Votantes,15942.0,5,VotoDuro,"15,942"
123,Votantes,1239.0,5,VotoDuro,"1,239"
124,Votantes,761.0,5,VotoDuro,761
125,Votantes,2204.0,5,VotoDuro,"2,204"
126,Votantes,353.0,5,VotoDuro,353
127,Votantes,463.0,5,VotoDuro,463
128,Votantes,997.0,5,VotoDuro,997
129,Votantes,3076.0,5,VotoDuro,"3,076"
130,Votantes,3816.0,5,VotoDuro,"3,816"
131,Votantes,477.0,5,VotoDuro,477
132,Votantes,1813.0,5,VotoDuro,"1,813"
133,Votantes,4473.0,5,VotoDuro,"4,473"
134,Votantes,3960.0,5,VotoDuro,"3,960"
135,Votantes,278.0,5,VotoDuro,278
2,Votantes,13.0,1,VotoImposible,13
3,Votantes,1483.0,1,VotoImposible,"1,483"
4,Votantes,1109.0,1,VotoImposible,"1,109"
7,Votantes,325.0,1,VotoImposible,325
11,Votantes,1552.0,1,VotoImposible,"1,552"
12,Votantes,326.0,1,VotoImposible,326
13,Votantes,2.0,1,VotoImposible,2
14,Votantes,30.0,1,VotoImposible,30
15,Votantes,21.0,1,VotoImposible,21
16,Votantes,268.0,1,VotoImposible,268
17,Votantes,93.0,1,VotoImposible,93
19,Votantes,16.0,1,VotoImposible,16
20,Votantes,7.0,1,VotoImposible,7
22,Votantes,152.0,1,VotoImposible,152
25,Votantes,6.0,1,VotoImposible,6
27,Votantes,74.0,1,VotoImposible,74
28,Votantes,59.0,1,VotoImposible,59
29,Votantes,394.0,1,VotoImposible,394
30,Votantes,18.0,1,VotoImposible,18
32,Votantes,164.0,1,VotoImposible,164
33,Votantes,6.0,1,VotoImposible,6
34,Votantes,173.0,1,VotoImposible,173
35,Votantes,1012.0,1,VotoImposible,"1,012"
36,Votantes,1179.0,1,VotoImposible,"1,179"
38,Votantes,1976.0,1,VotoImposible,"1,976"
39,Votantes,63.0,1,VotoImposible,63
40,Votantes,1.0,1,VotoImposible,1
41,Votantes,39.0,1,VotoImposible,39
42,Votantes,10.0,1,VotoImposible,10
43,Votantes,11.0,1,VotoImposible,11
44,Votantes,9.0,1,VotoImposible,9
45,Votantes,27.0,1,VotoImposible,27
48,Votantes,1.0,1,VotoImposible,1
50,Votantes,1664.0,1,VotoImposible,"1,664"
51,Votantes,1248.0,1,VotoImposible,"1,248"
52,Votantes,1731.0,1,VotoImposible,"1,731"
53,Votantes,781.0,1,VotoImposible,781
54,Votantes,23.0,1,VotoImposible,23
55,Votantes,4.0,1,VotoImposible,4
56,Votantes,103.0,1,VotoImposible,103
57,Votantes,68.0,1,VotoImposible,68
59,Votantes,1.0,1,VotoImposible,1
60,Votantes,149.0,1,VotoImposible,149
61,Votantes,6224.0,1,VotoImposible,"6,224"
62,Votantes,1346.0,1,VotoImposible,"1,346"
64,Votantes,114.0,1,VotoImposible,114
66,Votantes,31.0,1,VotoImposible,31
67,Votantes,33.0,1,VotoImposible,33
68,Votantes,6.0,1,VotoImposible,6
69,Votantes,107.0,1,VotoImposible,107
70,Votantes,2680.0,1,VotoImposible,"2,680"
71,Votantes,208.0,1,VotoImposible,208
72,Votantes,15.0,1,VotoImposible,15
74,Votantes,30.0,1,VotoImposible,30
75,Votantes,572.0,1,VotoImposible,572
76,Votantes,287.0,1,VotoImposible,287
77,Votantes,1891.0,1,VotoImposible,"1,891"
78,Votantes,10.0,1,VotoImposible,10
79,Votantes,2588.0,1,VotoImposible,"2,588"
80,Votantes,1482.0,1,VotoImposible,"1,482"
81,Votantes,8.0,1,VotoImposible,8
82,Votantes,134.0,1,VotoImposible,134
83,Votantes,55.0,1,VotoImposible,55
84,Votantes,224.0,1,VotoImposible,224
85,Votantes,296.0,1,VotoImposible,296
88,Votantes,58.0,1,VotoImposible,58
89,Votantes,1535.0,1,VotoImposible,"1,535"
90,Votantes,140.0,1,VotoImposible,140
92,Votantes,1988.0,1,VotoImposible,"1,988"
97,Votantes,4.0,1,VotoImposible,4
98,Votantes,15.0,1,VotoImposible,15
99,Votantes,11.0,1,VotoImposible,11
105,Votantes,256.0,1,VotoImposible,256
106,Votantes,726.0,1,VotoImposible,726
109,Votantes,373.0,1,VotoImposible,373
110,Votantes,12.0,1,VotoImposible,12
111,Votantes,309.0,1,VotoImposible,309
112,Votantes,9.0,1,VotoImposible,9
113,Votantes,1446.0,1,VotoImposible,"1,446"
115,Votantes,17.0,1,VotoImposible,17
116,Votantes,39.0,1,VotoImposible,39
117,Votantes,10.0,1,VotoImposible,10
118,Votantes,1129.0,1,VotoImposible,"1,129"
119,Votantes,382.0,1,VotoImposible,382
121,Votantes,9.0,1,VotoImposible,9
122,Votantes,335.0,1,VotoImposible,335
124,Votantes,55.0,1,VotoImposible,55
126,Votantes,53.0,1,VotoImposible,53
128,Votantes,663.0,1,VotoImposible,663
129,Votantes,1090.0,1,VotoImposible,"1,090"
130,Votantes,1494.0,1,VotoImposible,"1,494"
131,Votantes,16.0,1,VotoImposible,16
132,Votantes,1108.0,1,VotoImposible,"1,108"
133,Votantes,844.0,1,VotoImposible,844
134,Votantes,500.0,1,VotoImposible,500
1,Votantes,791.0,2,VotoImposible,791
2,Votantes,271.0,2,VotoImposible,271
3,Votantes,40345.0,2,VotoImposible,"40,345"
4,Votantes,22078.0,2,VotoImposible,"22,078"
5,Votantes,776.0,2,VotoImposible,776
6,Votantes,3720.0,2,VotoImposible,"3,720"
7,Votantes,11900.0,2,VotoImposible,"11,900"
8,Votantes,1900.0,2,VotoImposible,"1,900"
9,Votantes,2295.0,2,VotoImposible,"2,295"
10,Votantes,1837.0,2,VotoImposible,"1,837"
11,Votantes,25854.0,2,VotoImposible,"25,854"
12,Votantes,7815.0,2,VotoImposible,"7,815"
13,Votantes,779.0,2,VotoImposible,779
14,Votantes,2647.0,2,VotoImposible,"2,647"
15,Votantes,2274.0,2,VotoImposible,"2,274"
16,Votantes,5697.0,2,VotoImposible,"5,697"
17,Votantes,3840.0,2,VotoImposible,"3,840"
18,Votantes,850.0,2,VotoImposible,850
19,Votantes,820.0,2,VotoImposible,820
20,Votantes,566.0,2,VotoImposible,566
21,Votantes,848.0,2,VotoImposible,848
22,Votantes,2120.0,2,VotoImposible,"2,120"
23,Votantes,440.0,2,VotoImposible,440
24,Votantes,1671.0,2,VotoImposible,"1,671"
25,Votantes,918.0,2,VotoImposible,918
26,Votantes,1192.0,2,VotoImposible,"1,192"
27,Votantes,1875.0,2,VotoImposible,"1,875"
28,Votantes,1804.0,2,VotoImposible,"1,804"
29,Votantes,3452.0,2,VotoImposible,"3,452"
30,Votantes,1531.0,2,VotoImposible,"1,531"
31,Votantes,2577.0,2,VotoImposible,"2,577"
32,Votantes,1145.0,2,VotoImposible,"1,145"
33,Votantes,1623.0,2,VotoImposible,"1,623"
34,Votantes,5275.0,2,VotoImposible,"5,275"
35,Votantes,14710.0,2,VotoImposible,"14,710"
36,Votantes,22723.0,2,VotoImposible,"22,723"
37,Votantes,2349.0,2,VotoImposible,"2,349"
38,Votantes,35046.0,2,VotoImposible,"35,046"
39,Votantes,2225.0,2,VotoImposible,"2,225"
40,Votantes,458.0,2,VotoImposible,458
41,Votantes,1005.0,2,VotoImposible,"1,005"
42,Votantes,710.0,2,VotoImposible,710
43,Votantes,170.0,2,VotoImposible,170
44,Votantes,761.0,2,VotoImposible,761
45,Votantes,1112.0,2,VotoImposible,"1,112"
46,Votantes,168.0,2,VotoImposible,168
47,Votantes,1035.0,2,VotoImposible,"1,035"
48,Votantes,1056.0,2,VotoImposible,"1,056"
49,Votantes,415.0,2,VotoImposible,415
50,Votantes,33582.0,2,VotoImposible,"33,582"
51,Votantes,8508.0,2,VotoImposible,"8,508"
52,Votantes,24290.0,2,VotoImposible,"24,290"
53,Votantes,17574.0,2,VotoImposible,"17,574"
54,Votantes,1245.0,2,VotoImposible,"1,245"
55,Votantes,958.0,2,VotoImposible,958
56,Votantes,862.0,2,VotoImposible,862
57,Votantes,845.0,2,VotoImposible,845
58,Votantes,455.0,2,VotoImposible,455
59,Votantes,1518.0,2,VotoImposible,"1,518"
60,Votantes,4851.0,2,VotoImposible,"4,851"
61,Votantes,103272.0,2,VotoImposible,"103,272"
62,Votantes,24509.0,2,VotoImposible,"24,509"
63,Votantes,36295.0,2,VotoImposible,"36,295"
64,Votantes,1211.0,2,VotoImposible,"1,211"
65,Votantes,1534.0,2,VotoImposible,"1,534"
66,Votantes,1274.0,2,VotoImposible,"1,274"
67,Votantes,2289.0,2,VotoImposible,"2,289"
68,Votantes,878.0,2,VotoImposible,878
69,Votantes,2014.0,2,VotoImposible,"2,014"
70,Votantes,44145.0,2,VotoImposible,"44,145"
71,Votantes,5202.0,2,VotoImposible,"5,202"
72,Votantes,1010.0,2,VotoImposible,"1,010"
73,Votantes,628.0,2,VotoImposible,628
74,Votantes,2291.0,2,VotoImposible,"2,291"
75,Votantes,5294.0,2,VotoImposible,"5,294"
76,Votantes,3700.0,2,VotoImposible,"3,700"
77,Votantes,43367.0,2,VotoImposible,"43,367"
78,Votantes,1236.0,2,VotoImposible,"1,236"
79,Votantes,38268.0,2,VotoImposible,"38,268"
80,Votantes,17452.0,2,VotoImposible,"17,452"
81,Votantes,1225.0,2,VotoImposible,"1,225"
82,Votantes,3526.0,2,VotoImposible,"3,526"
83,Votantes,2149.0,2,VotoImposible,"2,149"
84,Votantes,6178.0,2,VotoImposible,"6,178"
85,Votantes,3208.0,2,VotoImposible,"3,208"
86,Votantes,237.0,2,VotoImposible,237
87,Votantes,4245.0,2,VotoImposible,"4,245"
88,Votantes,403.0,2,VotoImposible,403
89,Votantes,22361.0,2,VotoImposible,"22,361"
90,Votantes,1151.0,2,VotoImposible,"1,151"
91,Votantes,516.0,2,VotoImposible,516
92,Votantes,33651.0,2,VotoImposible,"33,651"
93,Votantes,2028.0,2,VotoImposible,"2,028"
94,Votantes,1212.0,2,VotoImposible,"1,212"
95,Votantes,529.0,2,VotoImposible,529
96,Votantes,870.0,2,VotoImposible,870
97,Votantes,818.0,2,VotoImposible,818
98,Votantes,900.0,2,VotoImposible,900
99,Votantes,1368.0,2,VotoImposible,"1,368"
100,Votantes,528.0,2,VotoImposible,528
101,Votantes,1684.0,2,VotoImposible,"1,684"
102,Votantes,1055.0,2,VotoImposible,"1,055"
103,Votantes,1490.0,2,VotoImposible,"1,490"
104,Votantes,434.0,2,VotoImposible,434
105,Votantes,8680.0,2,VotoImposible,"8,680"
106,Votantes,10789.0,2,VotoImposible,"10,789"
107,Votantes,8516.0,2,VotoImposible,"8,516"
108,Votantes,2863.0,2,VotoImposible,"2,863"
109,Votantes,4980.0,2,VotoImposible,"4,980"
110,Votantes,769.0,2,VotoImposible,769
111,Votantes,5423.0,2,VotoImposible,"5,423"
112,Votantes,837.0,2,VotoImposible,837
113,Votantes,20774.0,2,VotoImposible,"20,774"
114,Votantes,524.0,2,VotoImposible,524
115,Votantes,2151.0,2,VotoImposible,"2,151"
116,Votantes,310.0,2,VotoImposible,310
117,Votantes,3122.0,2,VotoImposible,"3,122"
118,Votantes,19851.0,2,VotoImposible,"19,851"
119,Votantes,5626.0,2,VotoImposible,"5,626"
120,Votantes,340.0,2,VotoImposible,340
121,Votantes,1798.0,2,VotoImposible,"1,798"
122,Votantes,8530.0,2,VotoImposible,"8,530"
123,Votantes,2217.0,2,VotoImposible,"2,217"
124,Votantes,1422.0,2,VotoImposible,"1,422"
125,Votantes,8290.0,2,VotoImposible,"8,290"
126,Votantes,701.0,2,VotoImposible,701
127,Votantes,262.0,2,VotoImposible,262
128,Votantes,8675.0,2,VotoImposible,"8,675"
129,Votantes,21132.0,2,VotoImposible,"21,132"
130,Votantes,24262.0,2,VotoImposible,"24,262"
131,Votantes,820.0,2,VotoImposible,820
132,Votantes,15396.0,2,VotoImposible,"15,396"
133,Votantes,10962.0,2,VotoImposible,"10,962"
134,Votantes,11613.0,2,VotoImposible,"11,613"
135,Votantes,391.0,2,VotoImposible,391
1,Votantes,830.0,3,VotoImposible,830
2,Votantes,348.0,3,VotoImposible,348
3,Votantes,41238.0,3,VotoImposible,"41,238"
4,Votantes,24892.0,3,VotoImposible,"24,892"
5,Votantes,1059.0,3,VotoImposible,"1,059"
6,Votantes,3669.0,3,VotoImposible,"3,669"
7,Votantes,13316.0,3,VotoImposible,"13,316"
8,Votantes,1971.0,3,VotoImposible,"1,971"
9,Votantes,2348.0,3,VotoImposible,"2,348"
10,Votantes,1814.0,3,VotoImposible,"1,814"
11,Votantes,25750.0,3,VotoImposible,"25,750"
12,Votantes,6730.0,3,VotoImposible,"6,730"
13,Votantes,958.0,3,VotoImposible,958
14,Votantes,2952.0,3,VotoImposible,"2,952"
15,Votantes,2042.0,3,VotoImposible,"2,042"
16,Votantes,6212.0,3,VotoImposible,"6,212"
17,Votantes,4316.0,3,VotoImposible,"4,316"
18,Votantes,769.0,3,VotoImposible,769
19,Votantes,1012.0,3,VotoImposible,"1,012"
20,Votantes,571.0,3,VotoImposible,571
21,Votantes,1022.0,3,VotoImposible,"1,022"
22,Votantes,2041.0,3,VotoImposible,"2,041"
23,Votantes,317.0,3,VotoImposible,317
24,Votantes,1813.0,3,VotoImposible,"1,813"
25,Votantes,752.0,3,VotoImposible,752
26,Votantes,1349.0,3,VotoImposible,"1,349"
27,Votantes,1890.0,3,VotoImposible,"1,890"
28,Votantes,2132.0,3,VotoImposible,"2,132"
29,Votantes,3377.0,3,VotoImposible,"3,377"
30,Votantes,2323.0,3,VotoImposible,"2,323"
31,Votantes,3014.0,3,VotoImposible,"3,014"
32,Votantes,1121.0,3,VotoImposible,"1,121"
33,Votantes,1510.0,3,VotoImposible,"1,510"
34,Votantes,5394.0,3,VotoImposible,"5,394"
35,Votantes,14336.0,3,VotoImposible,"14,336"
36,Votantes,20576.0,3,VotoImposible,"20,576"
37,Votantes,2510.0,3,VotoImposible,"2,510"
38,Votantes,32225.0,3,VotoImposible,"32,225"
39,Votantes,2226.0,3,VotoImposible,"2,226"
40,Votantes,431.0,3,VotoImposible,431
41,Votantes,1109.0,3,VotoImposible,"1,109"
42,Votantes,856.0,3,VotoImposible,856
43,Votantes,111.0,3,VotoImposible,111
44,Votantes,764.0,3,VotoImposible,764
45,Votantes,1190.0,3,VotoImposible,"1,190"
46,Votantes,196.0,3,VotoImposible,196
47,Votantes,1019.0,3,VotoImposible,"1,019"
48,Votantes,1181.0,3,VotoImposible,"1,181"
49,Votantes,386.0,3,VotoImposible,386
50,Votantes,34295.0,3,VotoImposible,"34,295"
51,Votantes,7827.0,3,VotoImposible,"7,827"
52,Votantes,25825.0,3,VotoImposible,"25,825"
53,Votantes,19411.0,3,VotoImposible,"19,411"
54,Votantes,1316.0,3,VotoImposible,"1,316"
55,Votantes,927.0,3,VotoImposible,927
56,Votantes,748.0,3,VotoImposible,748
57,Votantes,809.0,3,VotoImposible,809
58,Votantes,425.0,3,VotoImposible,425
59,Votantes,1512.0,3,VotoImposible,"1,512"
60,Votantes,5143.0,3,VotoImposible,"5,143"
61,Votantes,109712.0,3,VotoImposible,"109,712"
62,Votantes,30220.0,3,VotoImposible,"30,220"
63,Votantes,37310.0,3,VotoImposible,"37,310"
64,Votantes,964.0,3,VotoImposible,964
65,Votantes,1539.0,3,VotoImposible,"1,539"
66,Votantes,1335.0,3,VotoImposible,"1,335"
67,Votantes,2378.0,3,VotoImposible,"2,378"
68,Votantes,959.0,3,VotoImposible,959
69,Votantes,2100.0,3,VotoImposible,"2,100"
70,Votantes,50367.0,3,VotoImposible,"50,367"
71,Votantes,5772.0,3,VotoImposible,"5,772"
72,Votantes,813.0,3,VotoImposible,813
73,Votantes,566.0,3,VotoImposible,566
74,Votantes,2265.0,3,VotoImposible,"2,265"
75,Votantes,4613.0,3,VotoImposible,"4,613"
76,Votantes,3900.0,3,VotoImposible,"3,900"
77,Votantes,42583.0,3,VotoImposible,"42,583"
78,Votantes,1373.0,3,VotoImposible,"1,373"
79,Votantes,36337.0,3,VotoImposible,"36,337"
80,Votantes,20227.0,3,VotoImposible,"20,227"
81,Votantes,1387.0,3,VotoImposible,"1,387"
82,Votantes,4149.0,3,VotoImposible,"4,149"
83,Votantes,2285.0,3,VotoImposible,"2,285"
84,Votantes,6148.0,3,VotoImposible,"6,148"
85,Votantes,2854.0,3,VotoImposible,"2,854"
86,Votantes,161.0,3,VotoImposible,161
87,Votantes,5111.0,3,VotoImposible,"5,111"
88,Votantes,365.0,3,VotoImposible,365
89,Votantes,21371.0,3,VotoImposible,"21,371"
90,Votantes,1622.0,3,VotoImposible,"1,622"
91,Votantes,580.0,3,VotoImposible,580
92,Votantes,38950.0,3,VotoImposible,"38,950"
93,Votantes,2315.0,3,VotoImposible,"2,315"
94,Votantes,1189.0,3,VotoImposible,"1,189"
95,Votantes,427.0,3,VotoImposible,427
96,Votantes,1024.0,3,VotoImposible,"1,024"
97,Votantes,785.0,3,VotoImposible,785
98,Votantes,1055.0,3,VotoImposible,"1,055"
99,Votantes,1477.0,3,VotoImposible,"1,477"
100,Votantes,488.0,3,VotoImposible,488
101,Votantes,2082.0,3,VotoImposible,"2,082"
102,Votantes,1292.0,3,VotoImposible,"1,292"
103,Votantes,1675.0,3,VotoImposible,"1,675"
104,Votantes,293.0,3,VotoImposible,293
105,Votantes,8327.0,3,VotoImposible,"8,327"
106,Votantes,11898.0,3,VotoImposible,"11,898"
107,Votantes,9938.0,3,VotoImposible,"9,938"
108,Votantes,3156.0,3,VotoImposible,"3,156"
109,Votantes,5125.0,3,VotoImposible,"5,125"
110,Votantes,856.0,3,VotoImposible,856
111,Votantes,7378.0,3,VotoImposible,"7,378"
112,Votantes,725.0,3,VotoImposible,725
113,Votantes,20437.0,3,VotoImposible,"20,437"
114,Votantes,541.0,3,VotoImposible,541
115,Votantes,2304.0,3,VotoImposible,"2,304"
116,Votantes,200.0,3,VotoImposible,200
117,Votantes,3493.0,3,VotoImposible,"3,493"
118,Votantes,21430.0,3,VotoImposible,"21,430"
119,Votantes,5252.0,3,VotoImposible,"5,252"
120,Votantes,312.0,3,VotoImposible,312
121,Votantes,2021.0,3,VotoImposible,"2,021"
122,Votantes,10336.0,3,VotoImposible,"10,336"
123,Votantes,2276.0,3,VotoImposible,"2,276"
124,Votantes,1144.0,3,VotoImposible,"1,144"
125,Votantes,8543.0,3,VotoImposible,"8,543"
126,Votantes,616.0,3,VotoImposible,616
127,Votantes,192.0,3,VotoImposible,192
128,Votantes,7030.0,3,VotoImposible,"7,030"
129,Votantes,23394.0,3,VotoImposible,"23,394"
130,Votantes,25365.0,3,VotoImposible,"25,365"
131,Votantes,858.0,3,VotoImposible,858
132,Votantes,14366.0,3,VotoImposible,"14,366"
133,Votantes,12022.0,3,VotoImposible,"12,022"
134,Votantes,13384.0,3,VotoImposible,"13,384"
135,Votantes,326.0,3,VotoImposible,326
1,Votantes,583.0,4,VotoImposible,583
2,Votantes,292.0,4,VotoImposible,292
3,Votantes,31554.0,4,VotoImposible,"31,554"
4,Votantes,23357.0,4,VotoImposible,"23,357"
5,Votantes,749.0,4,VotoImposible,749
6,Votantes,2737.0,4,VotoImposible,"2,737"
7,Votantes,10012.0,4,VotoImposible,"10,012"
8,Votantes,1273.0,4,VotoImposible,"1,273"
9,Votantes,1409.0,4,VotoImposible,"1,409"
10,Votantes,1284.0,4,VotoImposible,"1,284"
11,Votantes,19347.0,4,VotoImposible,"19,347"
12,Votantes,4280.0,4,VotoImposible,"4,280"
13,Votantes,710.0,4,VotoImposible,710
14,Votantes,2496.0,4,VotoImposible,"2,496"
15,Votantes,1450.0,4,VotoImposible,"1,450"
16,Votantes,5118.0,4,VotoImposible,"5,118"
17,Votantes,3578.0,4,VotoImposible,"3,578"
18,Votantes,445.0,4,VotoImposible,445
19,Votantes,610.0,4,VotoImposible,610
20,Votantes,423.0,4,VotoImposible,423
21,Votantes,783.0,4,VotoImposible,783
22,Votantes,1695.0,4,VotoImposible,"1,695"
23,Votantes,107.0,4,VotoImposible,107
24,Votantes,1481.0,4,VotoImposible,"1,481"
25,Votantes,640.0,4,VotoImposible,640
26,Votantes,1071.0,4,VotoImposible,"1,071"
27,Votantes,1328.0,4,VotoImposible,"1,328"
28,Votantes,1931.0,4,VotoImposible,"1,931"
29,Votantes,2854.0,4,VotoImposible,"2,854"
30,Votantes,1411.0,4,VotoImposible,"1,411"
31,Votantes,2245.0,4,VotoImposible,"2,245"
32,Votantes,964.0,4,VotoImposible,964
33,Votantes,804.0,4,VotoImposible,804
34,Votantes,4353.0,4,VotoImposible,"4,353"
35,Votantes,11779.0,4,VotoImposible,"11,779"
36,Votantes,16565.0,4,VotoImposible,"16,565"
37,Votantes,1372.0,4,VotoImposible,"1,372"
38,Votantes,23020.0,4,VotoImposible,"23,020"
39,Votantes,1769.0,4,VotoImposible,"1,769"
40,Votantes,411.0,4,VotoImposible,411
41,Votantes,808.0,4,VotoImposible,808
42,Votantes,624.0,4,VotoImposible,624
43,Votantes,92.0,4,VotoImposible,92
44,Votantes,565.0,4,VotoImposible,565
45,Votantes,990.0,4,VotoImposible,990
46,Votantes,85.0,4,VotoImposible,85
47,Votantes,695.0,4,VotoImposible,695
48,Votantes,699.0,4,VotoImposible,699
49,Votantes,240.0,4,VotoImposible,240
50,Votantes,31310.0,4,VotoImposible,"31,310"
51,Votantes,3987.0,4,VotoImposible,"3,987"
52,Votantes,22399.0,4,VotoImposible,"22,399"
53,Votantes,17107.0,4,VotoImposible,"17,107"
54,Votantes,1061.0,4,VotoImposible,"1,061"
55,Votantes,453.0,4,VotoImposible,453
56,Votantes,777.0,4,VotoImposible,777
57,Votantes,681.0,4,VotoImposible,681
58,Votantes,167.0,4,VotoImposible,167
59,Votantes,1097.0,4,VotoImposible,"1,097"
60,Votantes,3662.0,4,VotoImposible,"3,662"
61,Votantes,91865.0,4,VotoImposible,"91,865"
62,Votantes,29550.0,4,VotoImposible,"29,550"
63,Votantes,31857.0,4,VotoImposible,"31,857"
64,Votantes,691.0,4,VotoImposible,691
65,Votantes,1336.0,4,VotoImposible,"1,336"
66,Votantes,1016.0,4,VotoImposible,"1,016"
67,Votantes,1773.0,4,VotoImposible,"1,773"
68,Votantes,893.0,4,VotoImposible,893
69,Votantes,1751.0,4,VotoImposible,"1,751"
70,Votantes,46141.0,4,VotoImposible,"46,141"
71,Votantes,4598.0,4,VotoImposible,"4,598"
72,Votantes,408.0,4,VotoImposible,408
73,Votantes,337.0,4,VotoImposible,337
74,Votantes,1714.0,4,VotoImposible,"1,714"
75,Votantes,3108.0,4,VotoImposible,"3,108"
76,Votantes,3281.0,4,VotoImposible,"3,281"
